alpha,beta,c,r,phi,delta_p,delta_c,pr
0.8988088119321431,35,0.5290383087136105,0.003527195362843243,4.6888110015034726e-07,0.2841232478342597,0.20816315241148137,0.8515099124608922
1.0736950260904732,8,0.5642495158824764,0.0006035195290297834,4.342311079257122e-08,0.25678480603315923,0.2085571709811445,0.5607514649621174
1.072801351441599,21,0.31681568219940026,0.0014164941399257053,4.4555795007647195e-08,0.24679843151229214,0.16491134371380284,0.6177924440566599
0.9137361788792535,7,0.35181771077320356,2.1074395949733143e-05,7.363706723385215e-07,0.2764139426921434,0.21381011412015,0.9645045193744106
1.187511248892092,27,0.80827548305969,0.026929044316292405,5.438105076318895e-07,0.24624759551237732,0.18919137720436707,0.5915007590209802
1.2378876246816894,6,0.8427477745427964,0.09709082320682037,4.853274870780113e-07,0.19523846059117328,0.1932234631255469,0.6300613763010777
0.8137737461106512,46,0.5179560767310708,0.029857245316702034,1.5641555385722943e-07,0.16067794025621993,0.17816589442711891,0.9074584589289192
1.152583236435298,15,0.9073277264140046,0.0009910053067090825,8.586724601131608e-06,0.25865067528637753,0.1547593779168918,0.2331818500415456
0.9193742933817493,11,0.2944933054003402,1.6071971633556933e-05,1.1742762213759896e-06,0.2173171701275153,0.21417770986788887,0.43058508483824703
0.898144061364452,47,0.29070376153408234,0.008608975419036073,6.889085183056663e-07,0.15364758963054784,0.16555243497183111,0.6549387204087285
1.195321197030331,28,0.27302431616126266,0.00036613420723263844,2.8853951841718155e-08,0.2715406216143774,0.2588393160037015,0.18737064201838688
1.086926554076166,27,0.6897226212275963,0.00013109156095763035,7.992605460314962e-08,0.2273321800908516,0.2091765190090086,0.2102447550320013
0.8992022477071362,37,0.3775673066036404,0.0028067298049271163,2.4779287359322535e-06,0.1530802381141839,0.16181566357003477,0.42321975493045755
0.7824113258593578,34,0.6702677878050419,4.846236247847665e-05,2.8596848979035348e-06,0.2968424733574395,0.23126547570934702,0.5159269403527804
0.8240729443119552,32,0.4835683333214478,0.07350969251354325,3.4207622493584756e-08,0.26398472618649615,0.2099599609979792,0.2935617504509236
0.9530114426948469,46,0.6974079626707289,0.017229516769411816,1.6102916845161221e-06,0.15984173496720755,0.24113970350235037,0.22474750509343297
1.137135164809799,25,0.1694297792321454,1.5329653753185032e-05,1.0547942163340082e-06,0.21342088746301136,0.2424604836086422,0.46214060142586827
0.9032883482030634,32,0.2765530604383727,0.015100111846242171,1.740276679931257e-07,0.2229573477101218,0.20249260723835433,0.9755152317108977
1.22477329193843,27,0.2478059174370831,1.417531794596475e-05,8.639373711295416e-07,0.26830211858710257,0.28517410267599363,0.8245887379066891
1.1178373808845905,41,0.9223746892790505,0.0001293044498258755,8.267989761313395e-08,0.2664138355811383,0.2040795848744393,0.8690720501015082
0.9243041806681354,44,0.6208805265753543,0.00011623974096174699,5.58801570382738e-06,0.19837644313119307,0.2055568820827309,0.08648928168527603
0.9948236453982475,48,0.19237186902510897,0.0008762539688558823,8.463457527547592e-07,0.16414358993176387,0.28703581519222454,0.31492150023499965
0.7956126900675474,39,0.1263466682549963,2.172249592828886e-05,5.41415259494357e-07,0.23201051105369186,0.21703665505686764,0.0928067517507071
1.0099066509151697,8,0.7570969844116895,0.0004229779212720138,1.2605511376681412e-06,0.24816186969261278,0.20766242893318715,0.9336634598262878
0.7512503013983597,16,0.677674175112449,0.038788228731667734,8.970903667664654e-08,0.1673014202355293,0.1937044928240201,0.8925920016465695
1.1367761902034568,46,0.07429706533643522,3.179619242968712e-05,3.317944822714684e-08,0.17236844354255032,0.22651294289285612,0.2180249676114906
1.0515000240382988,46,0.47898312230195245,0.004216506920474901,9.540486657685952e-08,0.17008767467363986,0.25505452989733274,0.6889692678673529
1.0299469768325558,29,0.547185499397062,0.07828710172562119,2.002217988985053e-07,0.1570841233705768,0.17372146532510066,0.9053985994545856
0.9484488643499158,36,0.4259373877597411,0.00027307936829709217,1.3386950524278175e-08,0.15447303346856556,0.16775264845061086,0.9457641647741682
1.0222800016870441,11,0.8760109915151598,0.021128987695937365,3.947964221942235e-07,0.2113730140978325,0.155720379551559,0.08066927986496336
0.8572678548180753,34,0.1661011806570359,0.039317414029730754,1.0347253940757987e-06,0.24921030267645777,0.24999217212063152,0.4069740182528929
1.0925068384233816,18,0.4698178767512992,0.00042006628356695456,2.138340059138017e-06,0.18135038531748446,0.22769839950348686,0.6976566799654864
0.848856658730118,41,0.03243622043768746,0.0012711482198821172,3.19100658311389e-07,0.28959837135535427,0.16121332008202188,0.13477452391020442
0.9301534545053813,47,0.3905465371004638,0.0005230257144849333,5.966219876470096e-06,0.1564210319422402,0.1728320158242901,0.2975685071628668
0.7796273577435742,33,0.38956094116571655,0.0015116687175710428,9.661711619195354e-07,0.21480922765214905,0.16191731000641532,0.4914827343434674
1.086038784098978,13,0.08586961543253652,0.007047344538873076,2.3639090544310442e-08,0.2288801854908611,0.29334645600560827,0.8039717912830733
0.8890293767443089,34,0.041687236443446095,0.0005010031482096979,1.1496812440019616e-07,0.2183202845429106,0.2584369377144658,0.7052331611385859
0.8339590027422483,19,0.7103229331896069,9.218866922659656e-05,9.976611518970169e-06,0.29637315721455754,0.1584560828305675,0.22288662277672924
1.1488574558076914,16,0.9022542641647714,1.5092354929625836e-05,6.979417106269613e-08,0.29193959748072845,0.1703531250498871,0.4438224526708745
0.8818737971060903,25,0.5415689296294153,0.0009248181783629147,1.1815686619055273e-07,0.17531888175096588,0.21882051221652565,0.33654265678820244
0.7678058346292576,39,0.5527133172903418,0.00021358358888768226,3.2075445173264706e-08,0.24468878425292045,0.24091557674159825,0.6458634199926032
1.0420124753421809,47,0.21292039533117102,0.0014576922056064876,1.7484632662486927e-08,0.21530148265069754,0.15433628306584551,0.002714293428576677
0.9390492280900171,10,0.28762853291243373,0.005994716175293952,4.3947705299274627e-08,0.21279051364406565,0.2392216479673656,0.7732690814879524
0.8946174723792317,22,0.9031928996645338,0.03186787548274676,1.551565273395016e-08,0.2845917853957913,0.23824053871397097,0.9955379703016352
0.7960092074650438,24,0.45682091290531157,0.004060622173675459,1.8556971117732947e-08,0.23666607479184887,0.16090657056340424,0.43606698693563173
1.1503162761911887,47,0.2579135670938534,0.0003893555023843664,2.4072137155929484e-06,0.1743323089686974,0.21266902407185004,0.27643837970703383
1.1107632904760198,23,0.6731974525399372,0.00014604870951779157,1.5626643529474144e-07,0.2950259951016878,0.23954219224325157,0.6245744397199531
1.1290721244929227,39,0.8544212405834104,2.583405714486725e-05,7.828787209348354e-08,0.23956213182713787,0.20070111936049773,0.0975781291932254
0.7979882860083554,24,0.9635470149019578,0.00027832956931852896,4.346470678604168e-06,0.2515528449330454,0.270350481750272,0.17437232992478885
0.7642202841037872,13,0.45958850723185946,0.00023273846399827594,1.3423976256262972e-06,0.2146115440495292,0.20518503967414645,0.08702861507670379
0.8952404284663509,5,0.5300765350158457,0.0011169981160935195,6.640247806839684e-08,0.23404549836919797,0.18611089091385896,0.9904269846386367
0.900800744370064,9,0.5208289679175407,0.001019410418166854,1.3707523296435363e-06,0.24728123984820272,0.15915247920211512,0.8775392858860739
0.8203981178550532,20,0.3420654434209623,0.016553832996741027,6.382963087418806e-08,0.28533225389836425,0.23597754495913503,0.2642725554767251
0.8520808223062786,30,0.4555615673632714,0.002504952883209301,5.316546696770222e-07,0.23951783990490078,0.28221482415528665,0.2825920345949729
1.1064647723595407,45,0.797770358463915,2.4404413494637848e-05,3.4795886249405097e-07,0.2874777997504435,0.17737137965454808,0.5862053102867417
0.843336865377887,17,0.6014878636211228,0.0014415532390713948,9.282815032388246e-07,0.2209677333015216,0.19841264467801253,0.21708778709668144
0.918351775923601,11,0.05354830635297058,3.335561809147229e-05,3.6649609838028797e-06,0.2564660937181111,0.2906098443063522,0.323294890143703
1.1072050042283506,36,0.38669762420092035,0.0004147470092657243,2.177328327995246e-06,0.2552934459812096,0.29986340898042196,0.20405645088178875
0.981639817164929,38,0.39309900223427013,0.004911578028008298,8.518464178743296e-06,0.2662430564769126,0.2338036440514465,0.9513628806645325
1.1622608748280732,25,0.7894835533880689,0.005202296396552279,6.45199174076158e-08,0.17050196370173526,0.25129845945306545,0.6385709484522
0.7780855788683796,35,0.2512976964285512,4.2421800683849896e-05,1.7949129608182647e-06,0.1779134413612453,0.287840465463572,0.2800666617628014
1.2263890559901471,18,0.9740272497026158,0.04019145681372837,4.0511295199927364e-07,0.24751553616915345,0.20458218430407069,0.20980237603051757
1.0765293414844521,21,0.6589269556659573,0.00017741364929521185,1.1335264812142302e-08,0.19477487297865054,0.27663152119654794,0.4492719959606842
0.8491982936017921,31,0.9753957749802975,0.00013691873887054616,3.902359490095198e-08,0.21932985479099687,0.24037947585784683,0.4641028416572496
0.8773216437646902,10,0.07670395990370793,1.6475687148845603e-05,2.121242844079342e-06,0.18327260488840255,0.29477240012713346,0.8373654841815893
1.0395257067137933,35,0.7390407346171975,0.03061452592357132,9.137532025755889e-07,0.2132162059256169,0.27720553249068136,0.8818967658721864
0.8669282465757541,17,0.18491567764286665,0.0003036232793314502,9.583904133992354e-06,0.2384665905971911,0.26630905311928005,0.45220673640420306
0.7758282355365246,47,0.404399447949532,0.08338756302888309,6.639182877312772e-06,0.22946595126559072,0.25433724218748943,0.666226553094007
1.2018643768073463,36,0.04066630027336032,0.0012603445614757431,1.0030061135365816e-06,0.24906729918891396,0.29143817281977114,0.03671501570072305
0.7924872325025636,17,0.3740137904367986,0.0009028568986985205,3.182666773915385e-08,0.27131565008342384,0.18310879980285755,0.3475095503629053
0.7581550015840571,27,0.19511466149634546,0.009024659189383106,9.422380078704262e-06,0.1960748171516603,0.27376913421778126,0.5642221159147427
0.7804706791260752,44,0.055344113491109195,0.04592595003421817,1.75545352464959e-06,0.18901907323662334,0.28679234915475127,0.4814236574944322
1.2121122828737985,14,0.2642992423990028,0.010262760605505562,7.732286332508666e-06,0.17887813337933084,0.18340456236151842,0.5676975855177798
1.1977030578624503,16,0.9812828405974029,0.001183949641771138,2.301270039558155e-08,0.28179049444719273,0.2684729564634726,0.34502744286864023
0.964688887379973,41,0.3432769881474932,1.1487113761150243e-05,3.2354708814540557e-06,0.26258099279516756,0.20091093328524934,0.16183147731821085
1.1780351662469566,11,0.08682330142090332,0.028578264768262328,2.7444077677350372e-06,0.2189339390874504,0.18826033656442182,0.6088341062740178
1.1203978838337192,11,0.9934501194732864,0.0009309064977132328,2.7944803751971343e-08,0.2767399973331116,0.18231674967828743,0.28101909947426834
1.1004847575849734,21,0.6904030717190006,0.000556842830994244,3.0000597453728715e-08,0.2017243833927594,0.19461964777986665,0.33254976657550533
0.9486833200359439,47,0.8234400493931656,0.014905184151612988,1.710387451630153e-07,0.15023829293201088,0.198615680962012,0.744379533988086
1.125543107128431,34,0.8104841955309852,0.002913311896434166,3.347645093428675e-08,0.20363888355605128,0.2776665489263681,0.29956947597879247
0.7932234007650552,24,0.17602877725754013,0.0023255715893776216,6.270977749982913e-07,0.1504870099490734,0.20475781819616684,0.5534509882899322
1.145562182802664,21,0.1453347602268339,7.474936652766979e-05,1.0373980180038622e-08,0.15569872544527313,0.24784818165772937,0.5280615960890969
0.8583969494353432,13,0.12442471017590005,0.004261893027733206,1.382654398149086e-08,0.22996806413743193,0.24391535946760953,0.18493566704947806
1.1893048043696965,13,0.11676949253913997,0.029301730846155047,7.421438677364443e-07,0.16025811022790953,0.2827215230878466,0.8336558933065407
0.8558230275783583,20,0.1714007847387662,0.01313202724467997,3.3738165314787086e-08,0.19905593396601373,0.15874650422944106,0.5078169844002071
0.962871827411444,7,0.9768858056934707,0.0017271851685404659,1.6052601487256336e-07,0.20457083846688526,0.16238017344956693,0.3223354906723755
1.2003723516518066,49,0.6210476231154931,0.03391784387860781,2.0664109102657555e-06,0.28252049387826395,0.2558248324546397,0.4951084856550732
0.8106162956857168,28,0.9367326063693231,0.00011979668487519435,6.333268699302658e-08,0.2677237228707703,0.19250802319461774,0.9924639716336439
0.8733187385759403,38,0.9004317377042341,1.941778365347651e-05,1.1122686113500024e-06,0.2973042255457805,0.2640527391659506,0.30821735745653256
1.1446711636560671,12,0.8460241804340098,0.001777376358526924,3.113673647737494e-06,0.26082036721255514,0.25644222682214135,0.35459432204634916
1.039010034303269,7,0.2307815401338386,0.001337938573058607,4.136797558622397e-07,0.18124628795601286,0.19417015891505837,0.979537861188759
0.9228611012638744,8,0.8394621751764609,0.02809819931989299,1.5859385530896878e-06,0.29879273424697095,0.22581532985965963,0.7417829385866545
0.8320040729124165,34,0.7944134506550686,0.0006596011687198894,5.890667167281126e-07,0.20948894082529237,0.17695235321196096,0.6116090310099935
1.2466989540556543,29,0.6611774970349197,0.0061700489558928,2.145455664466556e-07,0.2497619835043326,0.21659106918364646,0.5481723847454185
0.7982916709732122,17,0.4077122460337837,5.347661716889671e-05,2.582045608246274e-07,0.17513512425793065,0.2039521758197544,0.27726494872954166
1.243698893172168,13,0.9252617808169699,3.541179658590628e-05,1.693310880149769e-06,0.1800583275875517,0.2761873923989585,0.32012156075163484
0.9155225963400843,45,0.9571755702479106,3.0897179790805e-05,1.0956895915699418e-06,0.193212159017019,0.2925122234778856,0.25229003627825697
0.8657810352253275,39,0.9308646825962085,2.449968513529885e-05,5.6433282537800815e-06,0.1736282850029483,0.2246420989651816,0.5792470816306087
0.8765819277721432,45,0.26035844356609233,1.6891537205883982e-05,4.949594662706384e-06,0.21588546032978467,0.21913141414498,0.9991933795078911
1.2038013668986522,29,0.5662841052873272,0.005391878262663733,4.0270332791238585e-07,0.28980643984183374,0.174848190090648,0.7222960545881739
1.0751286610965882,19,0.6768415591104832,8.77706474983848e-05,2.4539409301619127e-07,0.16378853456468465,0.23906249855430364,0.917631560441667
0.9025956841404461,7,0.3635190846200685,0.00013251593396936502,8.942791075121703e-06,0.22602067565887207,0.25111017784777023,0.8953714124298464
0.9112029122448253,31,0.24420691894628066,0.08000042233208964,4.523481939353271e-08,0.23528085589259456,0.1590140317960717,0.760222672037686
0.9077534286722959,31,4.64496074853249e-06,0.0007325832694232016,2.9471755459939822e-08,0.21361052697552113,0.23251798069798155,0.8670752408908804
0.7709090418427301,13,0.4730875036280654,3.0436009257148475e-05,2.0472351309049613e-06,0.244296293993923,0.2527164713610638,0.6467371968275076
1.1399051417532777,14,0.3682466789757294,0.024575598347943595,1.2468442441424158e-07,0.22554682361663086,0.2977894936001996,0.15875681995334814
1.0760918316317047,26,0.8912965024085695,1.8374347553836866e-05,8.740956159833173e-08,0.24828407355126308,0.23852602592535233,0.5852923323071945
1.1910333638420663,13,0.3219037717363675,0.05664619319322385,3.918659460752255e-07,0.27207929310557083,0.2533262535900394,0.19436132264228398
1.1434926205680696,37,0.26750082921649865,0.009669577487389612,2.2907520209086145e-06,0.20182815803946194,0.181653529743311,0.9392402880059155
1.0346784637850845,15,0.7407868804247155,1.0717764825276004e-05,2.9499327125072263e-07,0.24692175644851774,0.1668153145849871,0.22626763551960458
1.2238697932855416,39,0.14200953005735795,0.0810276844792587,2.1439359300984896e-06,0.19594769280435845,0.22980707132388745,0.32622608656526997
1.1192376740986147,6,0.3038649915467887,0.008031834550064182,1.6680010475653045e-06,0.21576218548057463,0.2415918760009752,0.7872805580081106
0.9920208600746163,32,0.5088072547569245,0.0003186669509383113,4.283221891171034e-06,0.2942409299838492,0.1995269682999643,0.7778627072734642
0.9855958207028654,29,0.1796687779416058,0.0002426562779861226,1.799058135852399e-07,0.26715152692797484,0.2820475890838158,0.06501841873340013
1.1681271514919007,48,0.485219632411006,1.7879083575952785e-05,2.406847627448866e-08,0.20190650239341373,0.26200185797164266,0.013188522016233965
1.2108390807299996,33,0.7739545524035788,2.3457755730920832e-05,1.8410173785102664e-07,0.2381232108784077,0.17001673391265848,0.5140317391291236
0.9843679241287062,8,0.8982031170824738,8.132939977903502e-05,1.0544875122646327e-07,0.16408283137889423,0.24924436946022607,0.966846493915592
0.8647884191915323,40,0.07378477963995017,0.0024227304608673153,1.3094182155304796e-08,0.1906941166512423,0.17306090999959367,0.15291025432544958
1.199405280040873,22,0.5589584694636966,0.00014960008171319538,5.173080803862079e-08,0.28856460342812373,0.2586276780453694,0.1517020378971187
0.8703541262374964,15,0.5533348115342692,0.0047907283116364234,2.499513550788574e-06,0.29243961602885327,0.20588059838724063,0.6411616156332468
1.111103820081183,11,0.9081103889644752,0.0010801381281190273,2.8284383169351493e-06,0.2407464381668616,0.276578319057172,0.9466863389329869
1.0721662345182685,25,0.6923991456653708,0.00010906016569188464,1.6839709047013598e-08,0.2710522880400593,0.28985838019018983,0.474127980350641
0.8071797985719892,10,0.800752251659444,0.08059750786530068,2.5457218832788813e-07,0.15801276732431302,0.20209045909476292,0.025225098021722448
1.069605628055094,5,0.6329752759111943,0.00016725611342953013,1.8078446648856414e-07,0.18275087861532563,0.1816148577732631,0.9165762472461992
1.2327038164751891,5,0.13480761474140915,1.858574628649901e-05,9.61305179216358e-08,0.15998609538944306,0.17202231586294225,0.6276918112361055
0.8020199244008912,5,0.5129536631510802,0.023135891402262337,5.857894780800308e-06,0.20693909727099713,0.2496639423453446,0.7992137639542624
0.830166714571918,16,0.33130001879218046,0.026485906754392365,9.781769020372206e-08,0.28931476208688617,0.29737361583917143,0.6899296296652753
1.172223302077234,27,0.01706011137452184,0.07935885566274607,1.954391946205432e-08,0.1825124828074628,0.2976985199008956,0.8898663733270736
0.9911675933101625,38,0.8523548291951957,4.5020728950532815e-05,1.0764034294802815e-08,0.29394984763534504,0.2834386216134662,0.11714193651521473
1.1020810060568214,25,0.6164392264739953,0.04350475007891607,8.650775568661803e-06,0.28591600517073096,0.20151916637304015,0.365643631721173
0.7505913729840143,43,0.6356313525062186,0.010036851457013031,5.471322574344549e-07,0.16554511912339134,0.15936852627876946,0.4014488005883647
1.0815869236503195,34,0.4203317496592561,1.9298231746957034e-05,2.693440104849516e-07,0.2951056184634497,0.2665311821867683,0.7623979540065237
0.7810291636416645,25,0.13533758278594557,1.0115039229837529e-05,1.571115474328342e-08,0.1950321332992662,0.18699452794792795,0.09856674392345105
0.8977768073058179,29,0.21600307617587955,0.00011816554262704221,2.5667163028210023e-06,0.22852076563550117,0.2922851387958898,0.7144111462644829
1.0019972971045168,38,0.17465434217890688,0.014600867862848248,4.168023184578476e-06,0.24559263326347708,0.15329610352913814,0.8211389231382764
0.8996674031158218,46,0.06743030287222948,0.0028629510102376765,9.043350095148962e-07,0.27274345449785525,0.2823524869632439,0.8721451874556335
1.0374440631264266,11,0.8754368463651909,0.029583937973724987,6.477890620718597e-08,0.2338593156098476,0.29492901047656217,0.07718967368782283
1.188007331528533,46,0.2318328681928367,0.07688040995430273,1.4981498241815664e-06,0.29302674792756633,0.19209474033443197,0.9410306539103226
0.81975155132513,26,0.7111803993019964,0.0001544875335891529,2.356252136607393e-06,0.1848112276188975,0.25245689796755627,0.7585183637780963
1.0414367825661246,49,0.3702715587411646,0.0001275018404127774,8.004813655516378e-06,0.26150407156329397,0.20165457995959624,0.5983606365176972
0.7543205167449126,25,0.3759192995818661,0.02617934515023139,4.9972335518121574e-08,0.2092624194581682,0.23426405180898222,0.049369056110734624
1.1697168227855042,16,0.7286146517346793,8.07274642785444e-05,4.780766558223141e-06,0.18547201102411243,0.27242556188315764,0.402301107013098
1.1555932278610237,38,0.7624879455773835,0.04718448896926709,5.774223660020228e-07,0.18874401193818097,0.18289254888576317,0.3782713012966019
1.1802627750386037,14,0.2982307257769298,1.3964576169802575e-05,6.614386834397404e-07,0.2560977102622117,0.23350276809731876,0.197399766787
0.8443579307640441,33,0.7242448972124764,0.003133986079305425,8.129873937665928e-08,0.2891508371426651,0.16813579381968435,0.7917609899101086
1.172810452071538,8,0.6517952986538034,0.00016942671777731342,2.9228787064828796e-08,0.29090126371317415,0.22632292519927572,0.8116957759239734
0.967456625580202,37,0.30986225998807654,0.0002989855855564438,1.2499020775897985e-08,0.21100224646592533,0.16045849086087247,0.41247148777676784
1.0201466529615058,23,0.7541869605079887,3.134788118358892e-05,1.1759860325281077e-06,0.27891399441529907,0.16861233835291037,0.7970278303626552
0.9140335591511308,45,0.334622331107106,0.00013547204017300523,2.2385984699500024e-06,0.23310130356427183,0.19788636776626234,0.6699356865916857
1.02182556816182,15,0.11428293304140873,0.00024035717404714442,7.848727769745965e-08,0.2142277641623822,0.2923529865848056,0.4052298994160692
1.1573125583707353,35,0.5434738167965799,0.00011126561906381799,7.724098257478324e-08,0.18520236548463218,0.20013838133513664,0.4671782341329202
0.9801451708580167,48,0.9594232315934709,0.00040579170363501247,6.667056418627763e-06,0.24140476759292162,0.27861904370067025,0.8229626225027138
0.8830994343186189,5,0.2420436374618521,1.0608248163362676e-05,2.1124544323807167e-06,0.2192230869728417,0.2879866335976712,0.250067568823471
0.8825772188416966,31,0.8706084197687055,0.003054242068493135,3.2828865185563575e-07,0.18383781370699148,0.2443275449769825,0.4246406330820222
0.8052760843032291,49,0.024905169683388677,0.0013748092660789653,6.707072586476926e-08,0.29978353289909865,0.29265135763419514,0.8748155753070005
1.1359344894452055,6,0.02106743263696861,0.024142905045623973,5.980012734837511e-08,0.22668492443161217,0.17646256089644569,0.8164909514497073
1.056145902131849,43,0.614720379302466,0.0014709015277820346,4.849057500556939e-06,0.20378937919271442,0.18532171115549903,0.9581524039623358
0.9094032770092881,30,0.33019598162065744,0.0027413742357907823,5.317763420149221e-06,0.1642997758153316,0.18987239018050622,0.17010215377539262
0.8042395558232392,29,0.007550196616030052,2.410111456101995e-05,2.0782065777916364e-08,0.26502054965095806,0.2329106393496964,0.36008070577316
0.979727917299803,23,0.15173268725898054,0.00173873987735187,1.46286216707712e-06,0.24859980699553338,0.16258407956744045,0.6675457611843627
0.7604972960894096,44,0.8491313001397668,4.028206677705552e-05,4.5635524094766034e-07,0.27445282096504087,0.22996818198336344,0.13575300534327234
0.8847888133139008,37,0.719178811069106,0.0006134304058889756,4.936303261524389e-07,0.17204413412495578,0.2316232959539251,0.2427956590931159
1.196739180366804,34,0.7185274970756844,0.03212469747127447,7.745358564449153e-06,0.19402544454948129,0.2608212352628506,0.9534234855762476
0.7711884716627204,21,0.19193062624500518,0.00010126689452288047,6.140851187504407e-06,0.154197443854512,0.2802174007579089,0.2325880881809761
1.1412588416402647,37,0.30128444696632306,0.0001734491924456422,4.0181937212761365e-06,0.16182120942018446,0.2519165485667942,0.47951914090313735
1.1453438502066136,10,0.9507727020062745,0.09484025390267307,8.030755703931444e-07,0.26803176739882906,0.22233692730747812,0.4635860943105788
1.0089328708941685,18,0.7384219350183101,0.0027679919810064744,3.79447957782375e-06,0.16125301991374286,0.2632543811835629,0.49808302226333145
1.020940547828875,11,0.3115547708960021,0.0003249386559576438,1.2232722146830624e-07,0.17485076490603607,0.15531786509983536,0.9874199449326865
0.9880362932111946,33,0.42109309196666217,0.00033502606157572205,1.7992602839431432e-08,0.24232712887992508,0.1614660422421345,0.8264127638650817
0.782609568896993,31,0.9174814957507207,0.001007860180544455,2.558384357482688e-06,0.2631501758884453,0.24612472730877177,0.0004081217906598215
1.080137965126242,9,0.9780365369079194,0.005338959582988903,1.0998824802415217e-08,0.17622823237577542,0.17778761374608376,0.003300749606731397
